date,Agropecuária,Indústria,Infraestrutura,Comércio e serviços,Total
1999-10-01,337.0746095811573,2551.12778542095,1610.5556007798396,965.4783865525488,5464.236382334496
1999-11-01,365.15917151243013,2133.8492380647044,3029.904518104316,942.8059575307133,6471.718885212164
1999-12-01,454.8695908649667,3874.8516732099524,6535.5842563491115,836.5077566035277,11701.813277027557
2000-01-01,345.7608781820303,1272.8844699641422,976.0850978976587,454.8390212238726,3049.5694672677037
2000-02-01,294.7784412205106,2019.3216822249703,515.11034691361,645.852447191721,3475.062917550812
2000-03-01,334.35028292942883,3105.467456607033,1019.4207691734701,448.2050901944636,4907.443598904396
2000-04-01,373.36889213569344,1284.9752659665955,713.391556894478,479.9018010305235,2851.6375160272905
2000-05-01,534.5961685512736,1804.4234647552987,609.47453013299,616.8985906230655,3565.392754062628
2000-06-01,579.8826535675837,2353.647943120831,827.4745948613783,534.3427877577658,4295.3479793075585
2000-07-01,591.1856855202833,2197.7801450677234,5873.169590046958,550.047562207609,9212.182982842573
2000-08-01,611.3656489316311,2150.2812865875944,954.1252337641969,747.9200632038131,4463.692232487236
2000-09-01,599.8261848500646,2002.1918234852976,977.3682013370662,531.1736672528704,4110.559876925298
2000-10-01,627.0127797747743,6191.608719209452,1162.1946466238921,582.0804094928742,8562.896555100993
2000-11-01,300.09148442078566,5065.074746508413,6439.2097725729645,1087.4740324794168,12891.850035981579
2000-12-01,984.7909580674449,4112.026812164019,7146.434361461295,700.1674793433067,12943.419611036066
2001-01-01,591.3691943279349,2983.8119808312567,536.3409434575661,410.1521287037587,4521.674247320517
2001-02-01,414.86722685128115,2566.022821055462,388.1564088067668,346.1385836648809,3715.1850403783906
2001-03-01,616.7741917647238,6226.568036650287,989.0383252575584,571.3435362402679,8403.724089912837
2001-04-01,548.6512399090008,2327.304012050242,668.2695298487257,409.4067927162887,3953.631574524257
2001-05-01,613.1513848426382,2958.0097426879015,931.0343511074368,412.29396427755916,4914.489442915536
2001-06-01,810.1729661438559,2768.0343395952495,3150.4215211205947,410.97039408798383,7139.5992209476835
2001-07-01,849.9120160578213,2013.9771532064756,580.0344048773787,435.5742504453758,3879.4978245870516
2001-08-01,607.4669468863661,4041.597019698642,4854.7802712970715,716.2223923227292,10220.066630204808
2001-09-01,793.7877495537822,2157.2905868096573,1515.9884664389606,657.0641769638938,5124.130979766294
2001-10-01,781.6100267005852,3784.5639131508374,1767.0861491558164,559.4797836455883,6892.739872652827
2001-11-01,843.9206557363415,3574.2478264967262,2764.0133807315246,571.0007720247094,7753.182634989303
2001-12-01,904.0728912065007,4532.25817806746,3415.654425300429,1042.422924858754,9894.408419433144
2002-01-01,726.7561796451716,3048.749835368158,1012.1694357889313,475.25028037967644,5262.9257311819365
2002-02-01,734.5721645656064,2236.8727919028715,4051.9300492385773,421.5683089331475,7444.943314640203
2002-03-01,926.067481845815,1855.4711304651769,1680.5646264201407,473.4028708195968,4935.506109550729
2002-04-01,716.3292895391432,2322.989366464986,972.8944288342614,720.2710356824763,4732.484120520867
2002-05-01,846.3357876459579,4874.730736046485,1202.0793289352634,671.5746828897666,7594.720535517472
2002-06-01,836.1327346917462,6158.973508426351,539.8106056524865,599.3829866949825,8134.2998354655665
2002-07-01,1237.5983087615366,3962.90445516839,2221.491615402063,688.9869707167005,8110.981350048691
2002-08-01,1009.1876012997074,4584.0350622880105,6830.767100184882,1064.9778824919265,13488.967646264526
2002-09-01,1063.3633293893133,4659.776126296982,3972.2238547586276,621.953371777887,10317.316682222809
2002-10-01,1623.4786352313429,6246.5416932574835,3231.8626629024247,886.1899821606411,11988.072973551893
2002-11-01,337.68111986223283,4042.704641167458,3885.348074030036,580.5628176901344,8846.296652749861
2002-12-01,2472.542604343013,4603.654469691541,5486.245139869191,728.836155087594,13291.27836899134
2003-01-01,393.64915238045967,3185.6779724883972,563.0706434269025,457.6933423813374,4600.091110677096
2003-02-01,391.29139717294964,1537.9130504596797,2470.6696212747866,724.6927897404728,5124.566858647889
2003-03-01,621.662708348356,1705.071057015818,1320.5489896809618,482.3009721135306,4129.583727158666
2003-04-01,620.6104190690619,1582.2162087935592,900.3059107305805,426.3478980717746,3529.480436664976
2003-05-01,765.292743684768,1752.416770481512,1332.0257634540526,565.3741294286041,4415.109407048936
2003-06-01,1114.1610287369156,4729.950904635351,1751.1829629375104,866.7900863663959,8462.084982676173
2003-07-01,1670.509205304399,1474.8074490357435,3942.248400042295,656.7415152573036,7744.306569639742
2003-08-01,837.6571720855,1307.261429466597,1128.0825232649795,588.9691379618893,3861.970262778966
2003-09-01,989.7270639858774,1632.8004329985597,1453.7414555646537,744.9421317408561,4821.211084289947
2003-10-01,1485.189220875518,3430.653605835103,2049.643991221926,837.9929634629618,7803.479781395509
2003-11-01,1215.3200206163829,10840.649913810847,2498.315248104095,664.872352111789,15219.157534643116
2003-12-01,1075.011162764205,5896.139841147953,3889.547884094744,1016.7613333284405,11877.460221335343
2004-01-01,1420.1761347081515,2647.5470862098273,776.5046446965731,454.94706303277184,5299.174928647323
2004-02-01,1158.349651074294,3465.906726234371,1120.5615338648347,1263.3862788893919,7008.204190062892
2004-03-01,1120.5851449323654,4099.247308328807,1847.2082274094219,649.1764965347536,7716.217177205348
2004-04-01,1230.961777383415,2832.1439371463325,3975.2020501336315,402.9369385543467,8441.244703217726
2004-05-01,953.097928982429,1178.2389434492782,1624.8014216454949,395.9938411803225,4152.132135257524
2004-06-01,1584.8110045041533,3307.3964500983484,4109.883244695337,443.0548592354523,9445.14555853329
2004-07-01,1635.7078408247426,2101.1454860988492,2670.8527001988796,380.8245238176424,6788.530550940113
2004-08-01,973.9470469807252,1453.7435167131548,4550.972460106153,532.5056181593626,7511.168641959396
2004-09-01,1570.0174125334554,1585.9539837751568,4287.462057571961,376.4591672710659,7819.892621151639
